Designator,Footprint,Quantity,Value,LCSC Part #
J1,USB_C_Receptacle_GCT_USB4135-GF-A_6P_TopMnt_Horizontal,1,USB_C_Receptacle_USB2.0_16P,
"SW1, SW10, SW11, SW12, SW13, SW14, SW15, SW16, SW17, SW18, SW19, SW2, SW20, SW21, SW22, SW23, SW24, SW25, SW26, SW27, SW28, SW29, SW3, SW30, SW4, SW5, SW6, SW7, SW8, SW9",SW_PG1316S,30,SW_Push,
U1,nRF52840_holyiot_18010_HS_simple,1,nRF52840_holyiot_18010,
